"ID","EPG","fire","tree","river","road","urema","term100","term250","pan100","pan250","panlg100","panlg250"
"19_KOEL31",23.3333333333333,-0.931807100772858,-0.337227195501328,0.0521390214562416,-1.06401634216309,0.752255976200104,1.43961751461029,1.69525492191315,-0.120975404977798,0.345226556062698,-0.0931912958621979,-0.15264618396759
"19_TRAN22",0,-1.26032972335815,0.515565574169159,0.9526207447052,-0.919091582298279,-0.702524602413177,1.75933182239532,1.98798072338104,-0.120975404977798,-0.0686958283185959,-0.0931912958621979,-0.15264618396759
"19_TRAN23",70,-0.44575172662735,-0.181130468845367,-0.251017034053802,-1.07673287391663,0.167728677392006,1.29182732105255,2.25082302093506,0.264753192663193,0.932923972606659,-0.0931912958621979,0.861451148986816
"19_TRSC23",0,-0.565835893154144,0.758328378200531,-0.171061262488365,-1.06926691532135,0.173077374696732,2.71695899963379,1.94386219978333,-0.120975404977798,0.686742722988129,-0.0931912958621979,-0.0178824216127396
"19_AEME42",373.333333333333,-0.514117956161499,-0.694721400737762,-0.767041504383087,-1.06587851047516,-0.0879908874630928,0.701902568340302,0.891297996044159,-0.120975404977798,-0.17851197719574,-0.0931912958621979,-0.15264618396759
"19_PHAF30",560,-0.771587431430817,-0.66056215763092,-0.640897452831268,-1.05710768699646,-0.360568165779114,-0.676663100719452,-0.476966559886932,-0.120975404977798,-0.17851197719574,-0.0931912958621979,-0.15264618396759
"19_PHAF31",186.666666666667,-0.785124897956848,-0.606288611888885,-0.647141516208649,-1.05334258079529,-0.361205846071243,-0.641781210899353,-0.523984909057617,-0.120975404977798,-0.17851197719574,-0.0931912958621979,-0.15264618396759
"19_PHAF32",606.666666666667,-0.335316061973572,-0.518096089363098,-1.26128387451172,-1.06369185447693,-0.263158649206161,-0.69791853427887,-0.763879060745239,-0.120975404977798,-0.17851197719574,-0.0931912958621979,-0.15264618396759
"19_PHAF33",280,-0.200300872325897,-0.229904770851135,0.172443121671677,-1.07720947265625,0.309595108032227,1.52882134914398,1.85085558891296,0.876775920391083,0.720532298088074,-0.0931912958621979,-0.103794313967228
"19_PHAF34",490,-0.206852406263351,-0.399072974920273,0.173032835125923,-1.08092379570007,0.307750850915909,1.60903739929199,1.85710608959198,0.794487118721008,0.707257807254791,-0.0931912958621979,-0.0818952023983002
